        code  market            name                                 sector
578   042510  KOSDAQ           라온시큐어                         IT
579   300120  KOSDAQ            라온피플                         IT
580   036170  KOSDAQ         라이브파이낸셜                                반도체
581   050120  KOSDAQ          라이브플렉스                               생활용품 도매업
582   171120  KOSDAQ           라이온켐텍                            화학제품제조
583   069540  KOSDAQ            라이트론                         통신방송
584   214260  KOSDAQ             라파스                            화학제품제조
585   115390   KOSPI             락앤락                             플라스틱제조
586   171010  KOSDAQ          램테크놀러지                            기초화학물질
587   084650  KOSDAQ           랩지노믹스                        바이오
588   217500  KOSDAQ              러셀                          특수목적기계제조
589   033600  KOSDAQ              럭슬                          자동차
590   141080  KOSDAQ          레고켐바이오                        바이오
59부동산
592   038390  KOSDAQ           레드캡투어                     여행사 및 기타 여행보조 서비스업
593   294140  KOSDAQ              레몬                               화학섬유 부동산
594   228670  KOSDAQ              레이                             의료용 기기 제조업
595   228850  KOSDAQ            레이언스                             의료용 기기 제조업
596   281740  KOSDAQ        레이크머티리얼즈                            화학제품제조
597   215100  KOSDAQ            로보로보                            기타 전기장비 제조업
598   090360  KOSDAQ            로보스타                          특수목적기계제조
599   108490  KOSDAQ            로보티즈                          특수목적기계제조
600   900260  KOSDAQ             로스웰                                 금융
601   067730  KOSDAQ            로지시스                IT
602   071280  KOSDAQ          로체시스템즈                          특수목적기계제조
603   032350   KOSPI          롯데관광개발                     여행사 및 기타 여행보조 서비스업
604   330590   KOSPI            롯데리츠                           부동산
605   000400   KOSPI          롯데손해보험                                    보험
606   023530   KOSPI            롯데쇼핑                                 소매
607   004000   KOSPI          롯데정밀화학                            기초화학물질
608   286940   KOSPI          롯데정보통신                IT
609   280360   KOSPI            롯데제과                              식품제조
610   004990   KOSPI            롯데지주                                 금융
611   005300   KOSPI            롯데칠성                        비알코올음료 및 얼음 제조업
612   011170   KOSPI           롯데케미칼                            기초화학물질
613   002270   KOSPI            롯데푸드                       낙농제품 및 식용빙과류 제조업
614   071840   KOSPI          롯데하이마트                      가전제품 및 정보통신장비 소매업
615   038060  KOSDAQ             루멘스                                반도체
616   085370  KOSDAQ            루트로닉                             의료용 기기 제조업
617   060240  KOSDAQ           룽투코리아                         IT
618   058470  KOSDAQ            리노공업                               전자부품
619   039980  KOSDAQ             리노스                  섬유, 의복, 신발 및 가죽제품 소매업
620   019570  KOSDAQ        리더스 기술투자                            금융
621   016100  KOSDAQ         리더스코스메틱                            화학제품제조
622   012700  KOSDAQ            리드코프                              전문도매
623   302550  KOSDAQ             리메드                             의료용 기기 제조업
624   029480  KOSDAQ           릭스솔루션                         통신방송
625   277070  KOSDAQ          린드먼아시아                            금융
626   042500  KOSDAQ             링네트                IT
627   219420  KOSDAQ          링크제니시스                         IT
628   027740   KOSPI             마니커                     도축, 육류 가공 및 저장 처리업
629   195500  KOSDAQ         마니커에프앤지                     도축, 육류 가공 및 저장 처리업
630   222810  KOSDAQ          마이더스AI                         IT
631   305090  KOSDAQ         마이크로디지탈                             의료용 기기 제조업
632   098120  KOSDAQ         마이크로컨텍솔                               전자부품
633   147760  KOSDAQ         마이크로프랜드  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외
634   038290  KOSDAQ            마크로젠                 그외 기타 전문, 과학 및 기술 서비스업
635   204320   KOSPI              만도                          자동차
636   001080   KOSPI            만호제강                              철강제조
637   267980  KOSDAQ            매일유업                       낙농제품 및 식용빙과류 제조업
638   005990  KOSDAQ           매일홀딩스                       낙농제품 및 식용빙과류 제조업
639   127160  KOSDAQ          매직마이크로                               전자부품
640   093520  KOSDAQ             매커스                       기계장비
641   141070  KOSDAQ            맥스로텍                          특수목적기계제조
642   088980   KOSPI          맥쿼리인프라                            금융
643   094800   KOSPI          맵스리얼티1                            금융
644   100590  KOSDAQ             머큐리                         통신방송
645   067280  KOSDAQ           멀티캠퍼스                                기타 교육기관
646   072870  KOSDAQ           메가스터디                    서적, 잡지 및 기타 인쇄물 출판업
647   215200  KOSDAQ         메가스터디교육                               일반 교습 학원
648   133750  KOSDAQ            메가엠디                               일반 교습 학원
649   235980  KOSDAQ            메드팩토                        바이오
650   041920  KOSDAQ            메디아나                             의료용 기기 제조업
651   014100  KOSDAQ            메디앙스                            화학제품제조
652   054180  KOSDAQ            메디콕스                            선박 및 부동산
653   086900  KOSDAQ            메디톡스                  바이오
654   078160  KOSDAQ           메디포스트                  바이오
655   065650  KOSDAQ            메디프론                       기계장비
656   138040   KOSPI         메리츠금융지주                                 금융
657   008560   KOSPI           메리츠증권                             금융
658   000060   KOSPI           메리츠화재                                    보험
659   021880  KOSDAQ          메이슨캐피탈                                 금융
660   140410  KOSDAQ             메지온                        바이오
661   241770  KOSDAQ             메카로                            화학제품제조
662   090370   KOSPI            메타랩스                               의복제조
663   059210  KOSDAQ         메타바이오메드                  의료용품 및 기부동산
664   327260  KOSDAQ           메탈라이프                               전자부품
665   058110  KOSDAQ          멕아이씨에스                             의료용 기기 제조업
666   096640  KOSDAQ             멜파스                               전자부품
667   017180   KOSPI            명문제약                                바이오
668   257370  KOSDAQ          명성티엔에스                          특수목적기계제조
669   009900   KOSPI            명신산업                          자동차
670   012690   KOSPI            모나리자                      기타 종이 및 판지 제품 제조업
671   005360   KOSPI             모나미                               생활용품 도매업
672   080420  KOSDAQ           모다이노칩                  섬유, 의복, 신발 및 가죽제품 소매업
673   080160  KOSDAQ            모두투어                     여행사 및 기타 여행보조 서비스업
674   204210   KOSPI          모두투어리츠                           부동산
675   100030  KOSDAQ           모바일리더                         IT
676   087260  KOSDAQ       모바일어플라이언스                         IT
677   101330  KOSDAQ            모베이스                         통신방송
678   012860  KOSDAQ          모베이스전자                          자동차
679   250060  KOSDAQ             모비스                IT
680   033200  KOSDAQ             모아텍                               전자부품
681   009680   KOSPI             모토닉                          자동차
682   118990  KOSDAQ            모트렉스                          자동차
683   006920  KOSDAQ             모헨즈               시멘트, 석회, 플라스터 및 그 제품 제조업
684   009580   KOSPI           무림P&P                        펄프, 종이 및 판지 제조업
685   001810  KOSDAQ            무림SP                        펄프, 종이 및 판지 제조업
686   009200   KOSPI           무림페이퍼                        펄프, 종이 및 판지 제조업
687   033920   KOSPI              무학                              알코올음료 제조업
688   008420   KOSPI            문배철강                              철강제조
689   279600  KOSDAQ            미디어젠                         IT
690   028040  KOSDAQ           미래SCI                                 상품중개
691   095500  KOSDAQ           미래나노텍                             플라스틱제조
692   025560   KOSPI            미래산업  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외
693   218150  KOSDAQ          미래생명자원                      동물용 사료 및 조제식품 제조업
694   007120   KOSPI          미래아이앤지                IT
695   006800   KOSPI          미래에셋대우                             금융
696   353490  KOSDAQ     미래에셋대우스팩 5호                             금융
697   328380  KOSDAQ      미래에셋대우스팩3호                             금융
698   333430  KOSDAQ      미래에셋대우스팩4호                             금융
699   357250   KOSPI        미래에셋맵스리츠                           부동산
700   100790  KOSDAQ        미래에셋벤처투자                                 금융
701   085620   KOSPI          미래에셋생명                                    보험
702   049950  KOSDAQ           미래컴퍼니                          특수목적기계제조
703   213090  KOSDAQ         미래테크놀로지                         IT
704   207760  KOSDAQ           미스터블루                             IT
705   002840   KOSPI            미원상사                            화학제품제조
706   268280   KOSPI           미원에스씨                            기초화학물질
707   107590   KOSPI           미원홀딩스                                 금융
708   134380   KOSPI            미원화학                            화학제품제조
709   003650   KOSPI            미창석유                             석유
710   059090  KOSDAQ              미코                                반도체
711   214610  KOSDAQ         미코바이오메드                             의료용 기기 제조업
712   201490  KOSDAQ             미투온                         IT
713   950190  KOSDAQ             미투젠                         IT
714   214180  KOSDAQ             민앤지                             IT
715   155900   KOSPI          바다로19호                               임대업
716   206640  KOSDAQ           바디텍메드                  의료용품 및 기타 의약 관련제품 제조업
717   018700  KOSDAQ             바른손              영상배급
718   035620  KOSDAQ         바른손이앤에이              영상배급
719   064520  KOSDAQ            바른전자                                반도체
720   053030  KOSDAQ            바이넥스                                바이오
721   301300  KOSDAQ          바이브컴퍼니                         IT
722   064550  KOSDAQ           바이오니아                  의료용품 및 기타 의약 관련제품 제조업
723   208710  KOSDAQ       바이오로그디바이스                               전자부품
724   142760  KOSDAQ          바이오리더스                        바이오
725   086820  KOSDAQ          바이오솔루션                  바이오
726   038460  KOSDAQ          바이오스마트                               전자부품
727   086040  KOSDAQ          바이오톡스텍                        바이오
728부동산
729   043150  KOSDAQ              바텍                             의료용 기기 제조업
730   323990  KOSDAQ           박셀바이오                        바이오
731부동산
732   267790  KOSDAQ              배럴                               의복제조
733   001340   KOSPI            백광산업                            기초 화학부동산
734   046310  KOSDAQ           백금T&A                         통신방송
735   035150   KOSPI              백산                             플라스틱제조
736   036620  KOSDAQ            버추얼텍                              전문도매
737   066410  KOSDAQ          버킷스튜디오              영상배급
738   002410   KOSPI            범양건영                                 건설
739   206400  KOSDAQ           베노홀딩스                         IT
740   019010  KOSDAQ             베뉴지                                 소매
741   177350  KOSDAQ              베셀                          특수목적기계제조
742   299910  KOSDAQ             베스파                         IT
743   096300   KOSPI          베트남개발1                            금융
744   007210   KOSPI              벽산                        비금속
745   225530  KOSDAQ            보광산업                        비금속
746   250000  KOSDAQ            보라티알                         음식담배도매
747   002760   KOSPI              보락                            화학제품제조
748   003850   KOSPI            보령제약                                바이오
749   006910  KOSDAQ           보성파워텍               구조용 금속제품, 탱크 및 증기발생기 제조업
750   000890   KOSPI            보해양조                              알코올음료 제조업
751   226340  KOSDAQ              본느                            화학제품제조
752   003000   KOSPI            부광약품                                바이오
753   001270   KOSPI            부국증권                             금융
754   026940   KOSPI            부국철강                              철강제조
755   014470  KOSDAQ              부방                                 금융
756   015350   KOSPI            부산가스                      연료용 가스 제조 및 배관공급업
757   011390   KOSPI            부산산업               시멘트, 석회, 플라스터 및 그 제품 제조업
758   005030   KOSPI            부산주공                          자동차
759   008470  KOSDAQ             부스타               구조용 금속제품, 탱크 및 증기발생기 제조업
760   100120  KOSDAQ             뷰웍스                             의료용 기기 제조업
761   337930  KOSDAQ      브랜드엑스코퍼레이션                             IT
762   066980  KOSDAQ          브레인콘텐츠                             IT
763   064480  KOSDAQ            브리지텍                         IT
764   288330  KOSDAQ     브릿지바이오테라퓨틱스                  바이오
765   251630  KOSDAQ            브이원텍                          특수목적기계제조
766   018290  KOSDAQ          브이티지엠피                         컴퓨터 및 주변장치 제조업
767   263920  KOSDAQ          블러썸엠앤씨                           그외 기타 제품 제조업
768   033560  KOSDAQ             블루콤                          영상음향기기
769   126340  KOSDAQ             비나텍                         일차전지 및 축전지 제조업
770   121800  KOSDAQ             비덴트                         통신방송
771   148140  KOSDAQ            비디아이                          기계제조
772   082800  KOSDAQ        비보존 헬스케어                                반도체
773   318410  KOSDAQ             비비씨                           그외 기타 제품 제조업
774   002070   KOSPI             비비안                               의복제조
775   100220   KOSPI            비상교육                    서적, 잡지 및 기타 인쇄물 출판업
776   200780  KOSDAQ          비씨월드제약                                바이오
777   141000  KOSDAQ            비아트론                          특수목적기계제조
778   090460  KOSDAQ            비에이치                               전자부품
779   083650  KOSDAQ          비에이치아이                          기계제조
780   086670  KOSDAQ             비엠티                          기계제조
781   335890  KOSDAQ              비올                             의료용 기기 제조업
782   138580  KOSDAQ           비즈니스온                         IT
783   082920  KOSDAQ            비츠로셀                         일차전지 및 축전지 제조업
784   054220  KOSDAQ           비츠로시스      전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업
785   042370  KOSDAQ           비츠로테크                                 금융
786   030790   KOSPI           비케이탑스                IT
787   032850  KOSDAQ           비트컴퓨터                         IT
788   238200  KOSDAQ             비피도                              식품제조
789   093190  KOSDAQ             빅솔론                         컴퓨터 및 주변장치 제조업
790   065450  KOSDAQ              빅텍  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외
791   352820   KOSPI             빅히트                       엔터테인먼트
792   005180   KOSPI             빙그레                       낙농제품 및 식용빙과류 제조업
793   072950  KOSDAQ            빛샘전자                               전자부품
794   143240  KOSDAQ         사람인에이치알       자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업
795   003960   KOSPI            사조대림                        수산물 가공 및 저장 처리업
796   008040   KOSPI           사조동아원                   곡물가공품, 전분 및 전분제품 제조업
797   007160   KOSPI            사조산업                                  어로 어업
798   014710   KOSPI           사조씨푸드                        수산물 가공 및 저장 처리업
799   006090   KOSPI            사조오양                        수산물 가공 및 저장 처리업
800   100090  KOSDAQ           삼강엠앤티                              철강제조
801   122350  KOSDAQ              삼기                          자동차
802   014970  KOSDAQ            삼륭물산                  골판지, 종이 상자 및 종이용기 제조업
803   018310  KOSDAQ           삼목에스폼               구조용 금속제품, 탱크 및 증기발생기 제조업
804   053700  KOSDAQ           삼보모터스                          자동차
805   009620  KOSDAQ            삼보산업                            금속제조
806   023600  KOSDAQ            삼보판지                        펄프, 종이 및 판지 제조업
807   111870  KOSDAQ            삼본전자                          영상음향기기
808   001470   KOSPI            삼부토건                                 토목 건설업
809   006400   KOSPI           삼성SDI                         일차전지 및 축전지 제조업
810   006660   KOSPI            삼성공조                          자동차
811   028260   KOSPI            삼성물산                              전문도매
812   207940   KOSPI        삼성바이오로직스                  바이오
813   032830   KOSPI            삼성생명                                    보험
814   291230  KOSDAQ          삼성스팩2호                             금융
815   018260   KOSPI         삼성에스디에스                IT
816   028050   KOSPI         삼성엔지니어링               건축기술, 엔지니어링 및 관련 기술 서비스업
817   009150   KOSPI            삼성전기                               전자부품
818   005930   KOSPI            삼성전자                         통신방송
819   001360   KOSPI            삼성제약                                바이오
820   010140   KOSPI           삼성중공업                            선박 및 보트 건조업
821   016360   KOSPI            삼성증권                             금융
822   068290   KOSPI           삼성출판사                    서적, 잡지 및 기타 인쇄물 출판업
823   029780   KOSPI            삼성카드                                 금융
824   000810   KOSPI            삼성화재                                    보험
825   006110   KOSPI           삼아알미늄                            금속제조
826   009300  KOSDAQ            삼아제약                                바이오
827   145990   KOSPI             삼양사                              식품제조
828   003230   KOSPI            삼양식품                              식품제조
829   225190  KOSDAQ           삼양옵틱스                        사진장비 및 광학기기 제조업
830   002170   KOSPI            삼양통상                      가죽, 가방 및 유사제품 제조업
831   272550   KOSPI           삼양패키징                             플라스틱제조
832   000070   KOSPI           삼양홀딩스                                 금융
833   002810   KOSPI            삼영무역                              전문도매
834   054540  KOSDAQ            삼영엠텍               구조용 금속제품, 탱크 및 증기발생기 제조업
835   065570  KOSDAQ           삼영이엔씨                         통신방송
836   005680   KOSPI            삼영전자                               전자부품
837   003720   KOSPI            삼영화학                             플라스틱제조
838   023000   KOSPI            삼원강재                          자동차
839   004380   KOSPI           삼익THK                          기계제조
840   002450   KOSPI            삼익악기                                 악기 제조업
841   032280  KOSDAQ              삼일                              화물운송
842   002290  KOSDAQ          삼일기업공사                                 건설
843   004440   KOSPI          삼일씨엔에스               시멘트, 석회, 플라스터 및 그 제품 제조업
844   000520   KOSPI            삼일제약                                바이오
845   009770   KOSPI            삼정펄프                        펄프, 종이 및 판지 제조업
846   037460  KOSDAQ            삼지전자                         통신방송
847   032750  KOSDAQ              삼진                         통신방송
848   054090  KOSDAQ           삼진엘앤디                           그외 기타 제품 제조업
849   005500   KOSPI            삼진제약                                바이오
850   000250  KOSDAQ           삼천당제약                                바이오
851   004690   KOSPI             삼천리                      연료용 가스 제조 및 배관공급업
852   024950  KOSDAQ          삼천리자전거                               생활용품 도매업
853   038500  KOSDAQ           삼표시멘트                        비금속
854   017480  KOSDAQ            삼현철강                              철강제조
855   010960   KOSPI            삼호개발                  기반조성 및 시설물 축조관련 전문공사업
856   046390  KOSDAQ          삼화네트웍스              영상배급
857   004450   KOSPI            삼화왕관                         기타 금속 가공제품 제조업
858   009470   KOSPI            삼화전기                               전자부품
859   011230   KOSPI            삼화전자                          영상음향기기
860   001820   KOSPI           삼화콘덴서                               전자부품
861   000390   KOSPI           삼화페인트                            화학제품제조
862   027580  KOSDAQ              상보                             플라스틱제조
863   038540  KOSDAQ             상상인                IT
864   307870  KOSDAQ       상상인이안1호스팩                             금융
865   329560  KOSDAQ      상상인이안제2호스팩                             금융
866   101000  KOSDAQ        상상인인더스트리                          특수목적기계제조
867   001290   KOSPI           상상인증권                             금융
868   041650   KOSPI          상신브레이크                          자동차
869   091580  KOSDAQ           상신이디피                         일차전지 및 축전지 제조업
870   263810  KOSDAQ            상신전자                               전자부품
871   089980  KOSDAQ          상아프론테크                             플라스틱제조
872   042940  KOSDAQ           상지카일룸                                 건설
873   042600  KOSDAQ            새로닉스                               전자부품
874   075180   KOSPI         새론오토모티브                          자동차
875   263540  KOSDAQ              샘코                       항공기,우주선 및 부품 제조업
876   007540   KOSPI              샘표                                 금융
877   248170   KOSPI            샘표식품                              식품제조
878   294630  KOSDAQ              서남                            기타 전기장비 제조업
879   038070  KOSDAQ           서린바이오                              전문도매
880   006730  KOSDAQ           서부T&D                       일반 및 생활 숙박시설 운영업
881   079650  KOSDAQ              서산               시멘트, 석회, 플라스터 및 그 제품 제조업
882   100660  KOSDAQ          서암기계공업                          기계제조
883   007860   KOSPI              서연                                 금융
884   200880   KOSPI            서연이화                          자동차
885   019770  KOSDAQ           서연탑메탈                          특수목적기계제조
886   017390   KOSPI            서울가스                      연료용 가스 제조 및 배관공급업
887   043710  KOSDAQ            서울리거                              전문도매
888   092190  KOSDAQ         서울바이오시스                                반도체
889   046890  KOSDAQ           서울반도체                                반도체
890   004410   KOSPI            서울식품                              식품제조
891   063170  KOSDAQ            서울옥션                                 상품중개
892   027040  KOSDAQ          서울전자통신                       기계장비
893   018680  KOSDAQ            서울제약                                바이오
894   021050   KOSPI              서원                                 금속 주조업
895   093920  KOSDAQ            서원인텍                         통신방송
896   189860  KOSDAQ            서전기전      전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업
897   178320  KOSDAQ           서진시스템                         통신방송
898   122690  KOSDAQ         서진오토모티브                          자동차
899   140070  KOSDAQ         서플러스글로벌                       기계장비
900   011370  KOSDAQ              서한                                 건설
901   065710  KOSDAQ            서호전기      전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업
902   008490   KOSPI              서흥                            화학제품제조
903   035890  KOSDAQ            서희건설                                 건설
904   357550  KOSDAQ           석경에이티                            기초화학물질
905   003100  KOSDAQ              선광                           기타 운송관련 서비스업
906   123420  KOSDAQ           선데이토즈                         IT
907   007610   KOSPI            선도전기      전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업
908   171090  KOSDAQ           선익시스템                          특수목적기계제조
909   136490   KOSPI              선진                      동물용 사료 및 조제식품 제조업
910   002820   KOSPI            선창산업                               나무제품 제조업
911   014620  KOSDAQ            성광벤드                              철강제조
912   037350  KOSDAQ           성도이엔지               건축기술, 엔지니어링 및 관련 기술 서비스업
913   014910   KOSPI            성문전자                               전자부품
914   003080   KOSPI            성보화학                   비료, 농약 및 살균, 살충제 제조업
915   004980   KOSPI            성신양회               시멘트, 석회, 플라스터 및 그 제품 제조업
916   011300   KOSPI              성안                        직물직조 및 직물제품 제조업
917   081580  KOSDAQ            성우전자                         통신방송
918   045300  KOSDAQ           성우테크론                               전자부품
919   015750  KOSDAQ           성우하이텍                          자동차
920   000180   KOSPI          성창기업지주                    회사 본부 및 경영 컨설팅 서비스업
921   080470  KOSDAQ           성창오토텍                          자동차
922   043260  KOSDAQ            성호전자                               전자부품
923   148150  KOSDAQ          세경하이테크                               전자부품
924   002420   KOSPI            세기상사              영상배급
925   053060  KOSDAQ              세동                          자동차
926   017510  KOSDAQ            세명전기                         기타 금속 가공제품 제조업
927   214310  KOSDAQ          세미콘라이트                                반도체
928   004360   KOSPI              세방                              화물운송
929   004490   KOSPI            세방전지                         일차전지 및 축전지 제조업
930   011560  KOSDAQ           세보엠이씨                            건물설비 설치 공사업
931   001430   KOSPI           세아베스틸                              철강제조
932   306200   KOSPI            세아제강                              철강제조
933   003030   KOSPI          세아제강지주                                 금융
934   019440   KOSPI           세아특수강                              철강제조
935   058650   KOSPI           세아홀딩스                              철강제조
936   013000   KOSPI           세우글로벌                              전문도매
937   100700  KOSDAQ           세운메디칼                  의료용품 및 기타 의약 관련제품 제조업
938   234100  KOSDAQ              세원                          자동차
939   024830  KOSDAQ            세원물산                          자동차
940   091090   KOSPI           세원셀론텍               구조용 금속제품, 탱크 및 증기발생기 제조업
941   021820   KOSPI            세원정공                          자동차
942   067830   KOSPI         세이브존I&C                                 소매
943   033530   KOSPI            세종공업                          자동차
944   258830  KOSDAQ           세종메디칼                             의료용 기기 제조업
945   036630  KOSDAQ           세종텔레콤                                 통신
946   039310  KOSDAQ              세중                     여행사 및 기타 여행보조 서비스업
947   075580   KOSPI           세진중공업                            선박 및 보트 건조업
948   067770  KOSDAQ           세진티에스                               전자부품
949   053450  KOSDAQ            세코닉스                        사진장비 및 광학기기 제조업
950   234340  KOSDAQ            세틀뱅크                             IT
951   027970   KOSPI              세하                        펄프, 종이 및 판지 제조업
952   145210   KOSPI          세화아이엠씨                          특수목적기계제조
953   252500  KOSDAQ           세화피앤씨                            화학제품제조
954   347000  KOSDAQ              센코                               전자부품
955   308170   KOSPI           센트랄모텍                          자동차
956   051980  KOSDAQ          센트럴바이오                             플라스틱제조
957   012600   KOSPI         센트럴인사이트                          기계제조
958   331920  KOSDAQ            셀레믹스                  바이오
959   049180  KOSDAQ            셀루메드                  바이오
960   299660  KOSDAQ             셀리드                        바이오
961   268600  KOSDAQ            셀리버리                        바이오
962   108860  KOSDAQ           셀바스AI                         IT
963   208370  KOSDAQ         셀바스헬스케어                             의부동산
964   068270   KOSPI            셀트리온                  기초 의약물질 및 부동산
965   068760  KOSDAQ          셀트리온제약                                바이오
966   091990  KOSDAQ        셀트리온헬스케어                              전문도매
967   290690  KOSDAQ             소룩스                          조명장치
968   053110  KOSDAQ            소리바다       자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업
969   950200  KOSDAQ      소마젠(Reg.S)                 그외 기타 전문, 과학 및 기술 서비스업
970   032680  KOSDAQ            소프트센                       기계장비
971   258790  KOSDAQ           소프트캠프                         IT
972   066910  KOSDAQ             손오공                              전문도매
973   043100  KOSDAQ           솔고바이오                             의료용 기기 제조업
974   336370   KOSPI         솔루스첨단소재                               전자부품
975   154040  KOSDAQ            솔루에타                               전자부품
976   035610  KOSDAQ              솔본                    회사 본부 및 경영 컨설팅 서비스업
977   357780  KOSDAQ            솔브레인                            화학제품제조
978   036830  KOSDAQ         솔브레인홀딩스                            화학제품제조
979   304100  KOSDAQ            솔트룩스                         IT
980   004430   KOSPI            송원산업                            화학제품제조
981   086980  KOSDAQ             쇼박스              영상배급
982   050960  KOSDAQ          수산아이앤티                         IT
983   017550   KOSPI           수산중공업                          특수목적기계제조
984   084180  KOSDAQ              수성                          기계제조
985   253840  KOSDAQ             수젠텍                  의료용품 및 기타 의약 관련제품 제조업
986   058530  KOSDAQ          슈펙스비앤피                               생활용품 도매업
987   236200  KOSDAQ            슈프리마                         통신방송
988   317770  KOSDAQ         슈프리마아이디                               전자부품
989   094840  KOSDAQ        슈프리마에이치큐                         통신방송
990   192440  KOSDAQ          슈피겐코리아                           그외 기타 제품 제조업
991   099440  KOSDAQ              스맥                          특수목적기계제조
992   053210   KOSPI          스카이라이프                               방송
993   033790  KOSDAQ      스카이문스테크놀로지                         통신방송
994   131100  KOSDAQ          스카이이앤엠                              도매업
995   159910  KOSDAQ           스킨앤스킨                            화학제품제조
996   158310  KOSDAQ          스타모빌리티                          특수목적기계제조
997   115570  KOSDAQ           스타플렉스                             플라스틱제조
998   253450  KOSDAQ         스튜디오드래곤              영상배급
999   204630  KOSDAQ       스튜디오산타클로스                         창작 및 예술관련 서비스업
1000  013810  KOSDAQ             스페코                          특수목적기계제조
1001  049830  KOSDAQ              승일                         기타 금속 가공제품 제조업
1002  020710  KOSDAQ            시공테크                                 전문디자인업
1003  033170  KOSDAQ           시그네틱스                                반도체
1004  048870  KOSDAQ        시너지이노베이션                             의료용 기기 제조업
1005  025320  KOSDAQ            시노펙스                               전자부품
1006  134790   KOSPI             시디즈                                 가구 제조업
1007  269620  KOSDAQ             시스웍  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외
1008  131090  KOSDAQ             시큐브                         IT
1009  016590   KOSPI           신대양제지                  골판지, 종이 상자 및 종이용기 제조업
1010  290520  KOSDAQ            신도기연                          특수목적기계제조
1011  029530   KOSPI            신도리코                         컴퓨터 및 주변장치 제조업
1012  004970   KOSPI            신라교역                                  어로 어업
1013  001000  KOSDAQ            신라섬유                      가전제품 및 정보통신장비 소매업
1014  025870  KOSDAQ           신라에스지                         음식담배도매
1015  215600  KOSDAQ             신라젠                        바이오
1016  065350  KOSDAQ          신성델타테크                             가정용 기기 제조업
1017  011930   KOSPI           신성이엔지                                반도체
1018  005390   KOSPI            신성통상                              전문도부동산
1019  004170   KOSPI             신세계                                 소매
1020  035510   KOSPI         신세계 I&C                IT
1021  034300   KOSPI           신세계건설                                 건설
1022  031430   KOSPI        신세계인터내셔날                  섬유, 의복, 신발 및 가죽제품 소매업
1023  031440   KOSPI           신세계푸드                                   음식점업
1024  006880   KOSPI           신송홀딩스                   산업용 농·축산물 및 동·식물 도매업
1025  002800  KOSDAQ            신신제약                                바이오
1026  323280  KOSDAQ          신영스팩5호                             금융
1027  344050  KOSDAQ          신영스팩6호                             금융
1028  005800   KOSPI           신영와코루                               의복제조
1029  001720   KOSPI            신영증권                             금융
1030  009270   KOSPI              신원                               의복제조
1031  017000  KOSDAQ          신원종합개발                                 건설
1032  002700   KOSPI            신일전자                       기계장비
1033  012790  KOSDAQ            신일제약                                바이오
1034  138070  KOSDAQ           신진에스엠                         기타 금속 가공제품 제조업
1035  226330  KOSDAQ          신테카바이오                         IT
1036  019170   KOSPI            신풍제약                                바이오
1037  002870   KOSPI            신풍제지                        펄프, 종이 및 판지 제조업
1038  293940   KOSPI          신한알파리츠                           부동산
1039  333050  KOSDAQ         신한제6호스팩                             금융
1040  055550   KOSPI            신한지주                                 금융
1041  001770   KOSPI            신화실업                              철강제조
1042  056700  KOSDAQ           신화인터텍                             플라스틱제조
1043  187270  KOSDAQ            신화콘텍      전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업
1044  004080   KOSPI              신흥                       기계장비
1045  243840  KOSDAQ          신흥에스이씨                         일차전지 및 축전지 제조업
1046  108320  KOSDAQ           실리콘웍스                                반도체
1047  222800  KOSDAQ              심텍                               전자부품
1048  036710  KOSDAQ           심텍홀딩스                         통신방송
1049  160980  KOSDAQ            싸이맥스                          특수목적기계제조
1050  217330  KOSDAQ            싸이토젠                        바이오
1051  102280   KOSPI             쌍방울                               의복제조
1052  003410   KOSPI            쌍용양회               시멘트, 석회, 플라스터 및 그 제품 제조업
1053  010280  KOSDAQ          쌍용정보통신                IT
105부동산
1055  004770   KOSPI            써니전자                                반도체
1056  208640  KOSDAQ            썸에이지                         IT
1057  222420  KOSDAQ             쎄노텍                        비금속
1058  037760  KOSDAQ             쎄니트                              철강제조
1059  136510  KOSDAQ           쎄미시스코                          특수목적기계제조
1060  099320  KOSDAQ           쎄트렉아이                       항공기,우주선 및 부품 제조업
1061  015540   KOSPI         쎌마테라퓨틱스                           기타 사업지원 서비스업
1062  049960  KOSDAQ           쎌바이오텍                  바이오
1063  050890  KOSDAQ             쏠리드                         통신방송
1064  066790  KOSDAQ            씨씨에스                               방송
1065  222080  KOSDAQ           씨아이에스                          특수목적기계제조
1066  004920   KOSPI           씨아이테크                           그외 기타 제품 제조업
1067  264660  KOSDAQ         씨앤지하이테크                          특수목적기계제조
1068  297090  KOSDAQ          씨에스베어링                          기계제조
1069  112610   KOSPI           씨에스윈드               구조용 금속제품, 탱크 및 증기발생기 제조업
1070  115530  KOSDAQ           씨엔플러스                               전자부품
